-22.449	-10.204	-64.714
-22.449	-6.1224	-61.245
-22.449	-2.0408	-57.775
-22.449	2.0408	-54.306
-22.449	6.1224	-50.837
-22.449	10.204	-47.368
-22.449	14.286	-43.899
-22.449	18.367	-40.43
-22.449	22.449	-36.961
-22.449	26.531	-33.492
-22.449	30.612	-30.023
-22.449	34.694	-26.554
-22.449	38.776	-23.085
-22.449	42.857	-19.616
-22.449	46.939	-16.147
-22.449	51.02	-12.678
-22.449	55.102	-9.2086
-22.449	59.184	-5.7396
-22.449	63.265	-2.2705
-22.449	67.347	1.1986
-22.449	71.429	4.6676
-22.449	75.51	8.1367
-22.449	79.592	11.606
-22.449	83.673	15.075
-22.449	87.755	18.544
-22.449	91.837	22.013
-22.449	95.918	25.482
-22.449	100	28.951
-18.367	-100	-130.84
-18.367	-95.918	-127.37
-18.367	-91.837	-123.91
-18.367	-87.755	-120.44
-18.367	-83.673	-116.97
-18.367	-79.592	-113.5
-18.367	-75.51	-110.03
-18.367	-71.429	-106.56
-18.367	-67.347	-103.09
-18.367	-63.265	-99.622
-18.367	-59.184	-96.153
-18.367	-55.102	-92.684
-18.367	-51.02	-89.215
-18.367	-46.939	-85.746
-18.367	-42.857	-82.277
-18.367	-38.776	-78.808
-18.367	-34.694	-75.339
-18.367	-30.612	-71.87
-18.367	-26.531	-68.401
-18.367	-22.449	-64.932
-18.367	-18.367	-61.462
-18.367	-14.286	-57.993
-18.367	-10.204	-54.524
-18.367	-6.1224	-51.055
-18.367	-2.0408	-47.586
-18.367	2.0408	-44.117
-18.367	6.1224	-40.648
-18.367	10.204	-37.179
-18.367	14.286	-33.71
-18.367	18.367	-30.241
-18.367	22.449	-26.772
-18.367	26.531	-23.303
-18.367	30.612	-19.834
-18.367	34.694	-16.365
-18.367	38.776	-12.896
-18.367	42.857	-9.4265
-18.367	46.939	-5.9575
-18.367	51.02	-2.4884
-18.367	55.102	0.98064
-18.367	59.184	4.4497
-18.367	63.265	7.9188
-18.367	67.347	11.388
-18.367	71.429	14.857
-18.367	75.51	18.326
-18.367	79.592	21.795
-18.367	83.673	25.264
-18.367	87.755	28.733
-18.367	91.837	32.202
-18.367	95.918	35.671
-18.367	100	39.14
-14.286	-100	-120.65
-14.286	-95.918	-117.19
-14.286	-91.837	-113.72
-14.286	-87.755	-110.25
-14.286	-83.673	-106.78
-14.286	-79.592	-103.31
-14.286	-75.51	-99.84
-14.286	-71.429	-96.371
-14.286	-67.347	-92.902
-14.286	-63.265	-89.433
-14.286	-59.184	-85.964
-14.286	-55.102	-82.495
-14.286	-51.02	-79.026
-14.286	-46.939	-75.557
-14.286	-42.857	-72.088
-14.286	-38.776	-68.618
-14.286	-34.694	-65.149
-14.286	-30.612	-61.68
-14.286	-26.531	-58.211
-14.286	-22.449	-54.742
-14.286	-18.367	-51.273
-14.286	-14.286	-47.804
-14.286	-10.204	-44.335
-14.286	-6.1224	-40.866
-14.286	-2.0408	-37.397
-14.286	2.0408	-33.928
-14.286	6.1224	-30.459
-14.286	10.204	-26.99
-14.286	14.286	-23.521
-14.286	18.367	-20.052
-14.286	22.449	-16.583
-14.286	26.531	-13.114
-14.286	30.612	-9.6445
-14.286	34.694	-6.1754
-14.286	38.776	-2.7063
-14.286	42.857	0.76272
-14.286	46.939	4.2318
-14.286	51.02	7.7008
-14.286	55.102	11.17
-14.286	59.184	14.639
-14.286	63.265	18.108
-14.286	67.347	21.577
-14.286	71.429	25.046
-14.286	75.51	28.515
-14.286	79.592	31.984
-14.286	83.673	35.453
-14.286	87.755	38.922
-14.286	91.837	42.391
-14.286	95.918	45.861
-14.286	100	49.33
-10.204	-100	-110.47
-10.204	-95.918	-107
-10.204	-91.837	-103.53
-10.204	-87.755	-100.06
-10.204	-83.673	-96.589
-10.204	-79.592	-93.12
-10.204	-75.51	-89.651
-10.204	-71.429	-86.182
-10.204	-67.347	-82.713
-10.204	-63.265	-79.244
-10.204	-59.184	-75.775
-10.204	-55.102	-72.305
-10.204	-51.02	-68.836
-10.204	-46.939	-65.367
-10.204	-42.857	-61.898
-10.204	-38.776	-58.429
-10.204	-34.694	-54.96
-10.204	-30.612	-51.491
-10.204	-26.531	-48.022
-10.204	-22.449	-44.553
-10.204	-18.367	-41.084
-10.204	-14.286	-37.615
-10.204	-10.204	-34.146
-10.204	-6.1224	-30.677
-10.204	-2.0408	-27.208
-10.204	2.0408	-23.739
-10.204	6.1224	-20.27
-10.204	10.204	-16.801
-10.204	14.286	-13.331
-10.204	18.367	-9.8624
-10.204	22.449	-6.3933
-10.204	26.531	-2.9243
-10.204	30.612	0.5448
-10.204	34.694	4.0139
-10.204	38.776	7.4829
-10.204	42.857	10.952
-10.204	46.939	14.421
-10.204	51.02	17.89
-10.204	55.102	21.359
-10.204	59.184	24.828
-10.204	63.265	28.297
-10.204	67.347	31.766
-10.204	71.429	35.235
-10.204	75.51	38.704
-10.204	79.592	42.174
-10.204	83.673	45.643
-10.204	87.755	49.112
-10.204	91.837	52.581
-10.204	95.918	56.05
-10.204	100	59.519
-6.1224	-100	-100.28
-6.1224	-95.918	-96.807
-6.1224	-91.837	-93.338
-6.1224	-87.755	-89.869
-6.1224	-83.673	-86.4
-6.1224	-79.592	-82.931
-6.1224	-75.51	-79.462
-6.1224	-71.429	-75.992
-6.1224	-67.347	-72.523
-6.1224	-63.265	-69.054
-6.1224	-59.184	-65.585
-6.1224	-55.102	-62.116
-6.1224	-51.02	-58.647
-6.1224	-46.939	-55.178
-6.1224	-42.857	-51.709
-6.1224	-38.776	-48.24
-6.1224	-34.694	-44.771
-6.1224	-30.612	-41.302
-6.1224	-26.531	-37.833
-6.1224	-22.449	-34.364
-6.1224	-18.367	-30.895
-6.1224	-14.286	-27.426
-6.1224	-10.204	-23.957
-6.1224	-6.1224	-20.487
-6.1224	-2.0408	-17.018
-6.1224	2.0408	-13.549
-6.1224	6.1224	-10.08
-6.1224	10.204	-6.6112
-6.1224	14.286	-3.1422
-6.1224	18.367	0.32688
-6.1224	22.449	3.7959
-6.1224	26.531	7.265
-6.1224	30.612	10.734
-6.1224	34.694	14.203
-6.1224	38.776	17.672
-6.1224	42.857	21.141
-6.1224	46.939	24.61
-6.1224	51.02	28.079
-6.1224	55.102	31.548
-6.1224	59.184	35.017
-6.1224	63.265	38.487
-6.1224	67.347	41.956
-6.1224	71.429	45.425
-6.1224	75.51	48.894
-6.1224	79.592	52.363
-6.1224	83.673	55.832
-6.1224	87.755	59.301
-6.1224	91.837	62.77
-6.1224	95.918	66.239
-6.1224	100	69.708
-2.0408	-100	-90.087
-2.0408	-95.918	-86.618
-2.0408	-91.837	-83.149
-2.0408	-87.755	-79.679
-2.0408	-83.673	-76.21
-2.0408	-79.592	-72.741
-2.0408	-75.51	-69.272
-2.0408	-71.429	-65.803
-2.0408	-67.347	-62.334
-2.0408	-63.265	-58.865
-2.0408	-59.184	-55.396
-2.0408	-55.102	-51.927
-2.0408	-51.02	-48.458
-2.0408	-46.939	-44.989
-2.0408	-42.857	-41.52
-2.0408	-38.776	-38.051
-2.0408	-34.694	-34.582
-2.0408	-30.612	-31.113
-2.0408	-26.531	-27.644
-2.0408	-22.449	-24.174
-2.0408	-18.367	-20.705
-2.0408	-14.286	-17.236
-2.0408	-10.204	-13.767
-2.0408	-6.1224	-10.298
-2.0408	-2.0408	-6.8292
-2.0408	2.0408	-3.3601
-2.0408	6.1224	0.10896
-2.0408	10.204	3.578
-2.0408	14.286	7.0471
-2.0408	18.367	10.516
-2.0408	22.449	13.985
-2.0408	26.531	17.454
-2.0408	30.612	20.923
-2.0408	34.694	24.392
-2.0408	38.776	27.861
-2.0408	42.857	31.331
-2.0408	46.939	34.8
-2.0408	51.02	38.269
-2.0408	55.102	41.738
-2.0408	59.184	45.207
-2.0408	63.265	48.676
-2.0408	67.347	52.145
-2.0408	71.429	55.614
-2.0408	75.51	59.083
-2.0408	79.592	62.552
-2.0408	83.673	66.021
-2.0408	87.755	69.49
-2.0408	91.837	72.959
-2.0408	95.918	76.428
-2.0408	100	79.897
2.0408	-100	-79.897
2.0408	-95.918	-76.428
2.0408	-91.837	-72.959
2.0408	-87.755	-69.49
2.0408	-83.673	-66.021
2.0408	-79.592	-62.552
2.0408	-75.51	-59.083
2.0408	-71.429	-55.614
2.0408	-67.347	-52.145
2.0408	-63.265	-48.676
2.0408	-59.184	-45.207
2.0408	-55.102	-41.738
2.0408	-51.02	-38.269
2.0408	-46.939	-34.8
2.0408	-42.857	-31.331
2.0408	-38.776	-27.861
2.0408	-34.694	-24.392
2.0408	-30.612	-20.923
2.0408	-26.531	-17.454
2.0408	-22.449	-13.985
2.0408	-18.367	-10.516
2.0408	-14.286	-7.0471
2.0408	-10.204	-3.578
2.0408	-6.1224	-0.10896
2.0408	-2.0408	3.3601
2.0408	2.0408	6.8292
2.0408	6.1224	10.298
2.0408	10.204	13.767
2.0408	14.286	17.236
2.0408	18.367	20.705
2.0408	22.449	24.174
2.0408	26.531	27.644
2.0408	30.612	31.113
2.0408	34.694	34.582
2.0408	38.776	38.051
2.0408	42.857	41.52
2.0408	46.939	44.989
2.0408	51.02	48.458
2.0408	55.102	51.927
2.0408	59.184	55.396
2.0408	63.265	58.865
2.0408	67.347	62.334
2.0408	71.429	65.803
2.0408	75.51	69.272
2.0408	79.592	72.741
2.0408	83.673	76.21
2.0408	87.755	79.679
2.0408	91.837	83.149
2.0408	95.918	86.618
2.0408	100	90.087
6.1224	-100	-69.708
6.1224	-95.918	-66.239
6.1224	-91.837	-62.77
6.1224	-87.755	-59.301
6.1224	-83.673	-55.832
6.1224	-79.592	-52.363
6.1224	-75.51	-48.894
6.1224	-71.429	-45.425
6.1224	-67.347	-41.956
6.1224	-63.265	-38.487
6.1224	-59.184	-35.017
6.1224	-55.102	-31.548
6.1224	-51.02	-28.079
6.1224	-46.939	-24.61
6.1224	-42.857	-21.141
6.1224	-38.776	-17.672
6.1224	-34.694	-14.203
6.1224	-30.612	-10.734
6.1224	-26.531	-7.265
6.1224	-22.449	-3.7959
6.1224	-18.367	-0.32688
6.1224	-14.286	3.1422
6.1224	-10.204	6.6112
6.1224	-6.1224	10.08
6.1224	-2.0408	13.549
6.1224	2.0408	17.018
6.1224	6.1224	20.487
6.1224	10.204	23.957
6.1224	14.286	27.426
6.1224	18.367	30.895
6.1224	22.449	34.364
6.1224	26.531	37.833
6.1224	30.612	41.302
6.1224	34.694	44.771
6.1224	38.776	48.24
6.1224	42.857	51.709
6.1224	46.939	55.178
6.1224	51.02	58.647
6.1224	55.102	62.116
6.1224	59.184	65.585
6.1224	63.265	69.054
6.1224	67.347	72.523
6.1224	71.429	75.992
6.1224	75.51	79.462
6.1224	79.592	82.931
6.1224	83.673	86.4
6.1224	87.755	89.869
6.1224	91.837	93.338
6.1224	95.918	96.807
6.1224	100	100.28
10.204	-100	-59.519
10.204	-95.918	-56.05
10.204	-91.837	-52.581
10.204	-87.755	-49.112
10.204	-83.673	-45.643
10.204	-79.592	-42.174
10.204	-75.51	-38.704
10.204	-71.429	-35.235
10.204	-67.347	-31.766
10.204	-63.265	-28.297
10.204	-59.184	-24.828
10.204	-55.102	-21.359
10.204	-51.02	-17.89
10.204	-46.939	-14.421
10.204	-42.857	-10.952
10.204	-38.776	-7.4829
10.204	-34.694	-4.0139
10.204	-30.612	-0.5448
10.204	-26.531	2.9243
10.204	-22.449	6.3933
10.204	-18.367	9.8624
10.204	-14.286	13.331
10.204	-10.204	16.801
10.204	-6.1224	20.27
10.204	-2.0408	23.739
10.204	2.0408	27.208
10.204	6.1224	30.677
10.204	10.204	34.146
10.204	14.286	37.615
10.204	18.367	41.084
10.204	22.449	44.553
10.204	26.531	48.022
10.204	30.612	51.491
10.204	34.694	54.96
10.204	38.776	58.429
10.204	42.857	61.898
10.204	46.939	65.367
10.204	51.02	68.836
10.204	55.102	72.305
10.204	59.184	75.775
10.204	63.265	79.244
10.204	67.347	82.713
10.204	71.429	86.182
10.204	75.51	89.651
10.204	79.592	93.12
10.204	83.673	96.589
10.204	87.755	100.06
10.204	91.837	103.53
10.204	95.918	107
10.204	100	110.47
14.286	-100	-49.33
14.286	-95.918	-45.861
14.286	-91.837	-42.391
14.286	-87.755	-38.922
14.286	-83.673	-35.453
14.286	-79.592	-31.984
14.286	-75.51	-28.515
14.286	-71.429	-25.046
14.286	-67.347	-21.577
14.286	-63.265	-18.108
14.286	-59.184	-14.639
14.286	-55.102	-11.17
14.286	-51.02	-7.7008
14.286	-46.939	-4.2318
14.286	-42.857	-0.76272
14.286	-38.776	2.7063
14.286	-34.694	6.1754
14.286	-30.612	9.6445
14.286	-26.531	13.114
14.286	-22.449	16.583
14.286	-18.367	20.052
14.286	-14.286	23.521
14.286	-10.204	26.99
14.286	-6.1224	30.459
14.286	-2.0408	33.928
14.286	2.0408	37.397
14.286	6.1224	40.866
14.286	10.204	44.335
14.286	14.286	47.804
14.286	18.367	51.273
14.286	22.449	54.742
14.286	26.531	58.211
14.286	30.612	61.68
14.286	34.694	65.149
14.286	38.776	68.618
14.286	42.857	72.088
14.286	46.939	75.557
14.286	51.02	79.026
14.286	55.102	82.495
14.286	59.184	85.964
14.286	63.265	89.433
14.286	67.347	92.902
14.286	71.429	96.371
14.286	75.51	99.84
14.286	79.592	103.31
14.286	83.673	106.78
14.286	87.755	110.25
14.286	91.837	113.72
14.286	95.918	117.19
14.286	100	120.65
18.367	-100	-39.14
18.367	-95.918	-35.671
18.367	-91.837	-32.202
18.367	-87.755	-28.733
18.367	-83.673	-25.264
18.367	-79.592	-21.795
18.367	-75.51	-18.326
18.367	-71.429	-14.857
18.367	-67.347	-11.388
18.367	-63.265	-7.9188
18.367	-59.184	-4.4497
18.367	-55.102	-0.98064
18.367	-51.02	2.4884
18.367	-46.939	5.9575
18.367	-42.857	9.4265
18.367	-38.776	12.896
18.367	-34.694	16.365
18.367	-30.612	19.834
18.367	-26.531	23.303
18.367	-22.449	26.772
18.367	-18.367	30.241
18.367	-14.286	33.71
18.367	-10.204	37.179
18.367	-6.1224	40.648
18.367	-2.0408	44.117
18.367	2.0408	47.586
18.367	6.1224	51.055
18.367	10.204	54.524
18.367	14.286	57.993
18.367	18.367	61.462
18.367	22.449	64.932
18.367	26.531	68.401
18.367	30.612	71.87
18.367	34.694	75.339
18.367	38.776	78.808
18.367	42.857	82.277
18.367	46.939	85.746
18.367	51.02	89.215
18.367	55.102	92.684
18.367	59.184	96.153
18.367	63.265	99.622
18.367	67.347	103.09
18.367	71.429	106.56
18.367	75.51	110.03
18.367	79.592	113.5
18.367	83.673	116.97
18.367	87.755	120.44
18.367	91.837	123.91
18.367	95.918	127.37
18.367	100	130.84
22.449	-100	-28.951
22.449	-95.918	-25.482
22.449	-91.837	-22.013
22.449	-87.755	-18.544
22.449	-83.673	-15.075
22.449	-79.592	-11.606
22.449	-75.51	-8.1367
22.449	-71.429	-4.6676
22.449	-67.347	-1.1986
22.449	-63.265	2.2705
22.449	-59.184	5.7396
22.449	-55.102	9.2086
22.449	-51.02	12.678
22.449	-46.939	16.147
22.449	-42.857	19.616
22.449	-38.776	23.085
22.449	-34.694	26.554
22.449	-30.612	30.023
22.449	-26.531	33.492
22.449	-22.449	36.961
22.449	-18.367	40.43
22.449	-14.286	43.899
22.449	-10.204	47.368
22.449	-6.1224	50.837
22.449	-2.0408	54.306
22.449	2.0408	57.775
22.449	6.1224	61.245
22.449	10.204	64.714
22.449	14.286	68.183
22.449	18.367	71.652
22.449	22.449	75.121
22.449	26.531	78.59
22.449	30.612	82.059
22.449	34.694	85.528
22.449	38.776	88.997
22.449	42.857	92.466
22.449	46.939	95.935
22.449	51.02	99.404
22.449	55.102	102.87
22.449	59.184	106.34
22.449	63.265	109.81
22.449	67.347	113.28
22.449	71.429	116.75
22.449	75.51	120.22
22.449	79.592	123.69
22.449	83.673	127.16
22.449	87.755	130.63
22.449	91.837	134.09
22.449	95.918	137.56
22.449	100	141.03
26.531	-100	-18.762
26.531	-95.918	-15.293
26.531	-91.837	-11.824
26.531	-87.755	-8.3546
26.531	-83.673	-4.8855
26.531	-79.592	-1.4165
26.531	-75.51	2.0526
26.531	-71.429	5.5216
26.531	-67.347	8.9907
26.531	-63.265	12.46
26.531	-59.184	15.929
26.531	-55.102	19.398
26.531	-51.02	22.867
26.531	-46.939	26.336
26.531	-42.857	29.805
26.531	-38.776	33.274
26.531	-34.694	36.743
26.531	-30.612	40.212
26.531	-26.531	43.681
26.531	-22.449	47.15
26.531	-18.367	50.619
26.531	-14.286	54.088
26.531	-10.204	57.558
26.531	-6.1224	61.027
26.531	-2.0408	64.496
26.531	2.0408	67.965
26.531	6.1224	71.434
26.531	10.204	74.903
26.531	14.286	78.372
26.531	18.367	81.841
26.531	22.449	85.31
26.531	26.531	88.779
26.531	30.612	92.248
26.531	34.694	95.717
26.531	38.776	99.186
26.531	42.857	102.66
26.531	46.939	106.12
26.531	51.02	109.59
26.531	55.102	113.06
26.531	59.184	116.53
26.531	63.265	120
26.531	67.347	123.47
26.531	71.429	126.94
26.531	75.51	130.41
26.531	79.592	133.88
26.531	83.673	137.35
26.531	87.755	140.82
26.531	91.837	144.28
26.531	95.918	147.75
26.531	100	151.22
30.612	-100	-8.5725
30.612	-95.918	-5.1035
30.612	-91.837	-1.6344
30.612	-87.755	1.8347
30.612	-83.673	5.3037
30.612	-79.592	8.7728
30.612	-75.51	12.242
30.612	-71.429	15.711
30.612	-67.347	19.18
30.612	-63.265	22.649
30.612	-59.184	26.118
30.612	-55.102	29.587
30.612	-51.02	33.056
30.612	-46.939	36.525
30.612	-42.857	39.994
30.612	-38.776	43.463
30.612	-34.694	46.932
30.612	-30.612	50.402
30.612	-26.531	53.871
30.612	-22.449	57.34
30.612	-18.367	60.809
30.612	-14.286	64.278
30.612	-10.204	67.747
30.612	-6.1224	71.216
30.612	-2.0408	74.685
30.612	2.0408	78.154
30.612	6.1224	81.623
30.612	10.204	85.092
30.612	14.286	88.561
30.612	18.367	92.03
30.612	22.449	95.499
30.612	26.531	98.968
30.612	30.612	102.44
30.612	34.694	105.91
30.612	38.776	109.38
30.612	42.857	112.84
30.612	46.939	116.31
30.612	51.02	119.78
30.612	55.102	123.25
30.612	59.184	126.72
30.612	63.265	130.19
30.612	67.347	133.66
30.612	71.429	137.13
30.612	75.51	140.6
30.612	79.592	144.07
30.612	83.673	147.54
30.612	87.755	151
30.612	91.837	154.47
30.612	95.918	157.94
30.612	100	161.41
34.694	-100	1.6167
34.694	-95.918	5.0858
34.694	-91.837	8.5549
34.694	-87.755	12.024
34.694	-83.673	15.493
34.694	-79.592	18.962
34.694	-75.51	22.431
34.694	-71.429	25.9
34.694	-67.347	29.369
34.694	-63.265	32.838
34.694	-59.184	36.307
34.694	-55.102	39.776
34.694	-51.02	43.245
34.694	-46.939	46.715
34.694	-42.857	50.184
34.694	-38.776	53.653
34.694	-34.694	57.122
34.694	-30.612	60.591
34.694	-26.531	64.06
34.694	-22.449	67.529
34.694	-18.367	70.998
34.694	-14.286	74.467
34.694	-10.204	77.936
34.694	-6.1224	81.405
34.694	-2.0408	84.874
34.694	2.0408	88.343
34.694	6.1224	91.812
34.694	10.204	95.281
34.694	14.286	98.75
34.694	18.367	102.22
34.694	22.449	105.69
34.694	26.531	109.16
34.694	30.612	112.63
34.694	34.694	116.1
34.694	38.776	119.56
34.694	42.857	123.03
34.694	46.939	126.5
34.694	51.02	129.97
34.694	55.102	133.44
34.694	59.184	136.91
34.694	63.265	140.38
34.694	67.347	143.85
34.694	71.429	147.32
34.694	75.51	150.79
34.694	79.592	154.26
34.694	83.673	157.72
34.694	87.755	161.19
34.694	91.837	164.66
34.694	95.918	168.13
34.694	100	171.6
38.776	-100	11.806
38.776	-95.918	15.275
38.776	-91.837	18.744
38.776	-87.755	22.213
38.776	-83.673	25.682
38.776	-79.592	29.151
38.776	-75.51	32.62
38.776	-71.429	36.089
38.776	-67.347	39.558
38.776	-63.265	43.028
38.776	-59.184	46.497
38.776	-55.102	49.966
38.776	-51.02	53.435
38.776	-46.939	56.904
38.776	-42.857	60.373
38.776	-38.776	63.842
38.776	-34.694	67.311
38.776	-30.612	70.78
38.776	-26.531	74.249
38.776	-22.449	77.718
38.776	-18.367	81.187
38.776	-14.286	84.656
38.776	-10.204	88.125
38.776	-6.1224	91.594
38.776	-2.0408	95.063
38.776	2.0408	98.533
38.776	6.1224	102
38.776	10.204	105.47
38.776	14.286	108.94
38.776	18.367	112.41
38.776	22.449	115.88
38.776	26.531	119.35
38.776	30.612	122.82
38.776	34.694	126.29
38.776	38.776	129.75
38.776	42.857	133.22
38.776	46.939	136.69
38.776	51.02	140.16
38.776	55.102	143.63
38.776	59.184	147.1
38.776	63.265	150.57
38.776	67.347	154.04
38.776	71.429	157.51
38.776	75.51	160.98
38.776	79.592	164.44
38.776	83.673	167.91
38.776	87.755	171.38
38.776	91.837	174.85
38.776	95.918	178.32
38.776	100	181.79
42.857	-100	21.995
42.857	-95.918	25.464
42.857	-91.837	28.933
42.857	-87.755	32.402
42.857	-83.673	35.872
42.857	-79.592	39.341
42.857	-75.51	42.81
42.857	-71.429	46.279
42.857	-67.347	49.748
42.857	-63.265	53.217
42.857	-59.184	56.686
42.857	-55.102	60.155
42.857	-51.02	63.624
42.857	-46.939	67.093
42.857	-42.857	70.562
42.857	-38.776	74.031
42.857	-34.694	77.5
42.857	-30.612	80.969
42.857	-26.531	84.438
42.857	-22.449	87.907
42.857	-18.367	91.376
42.857	-14.286	94.846
42.857	-10.204	98.315
42.857	-6.1224	101.78
42.857	-2.0408	105.25
42.857	2.0408	108.72
42.857	6.1224	112.19
42.857	10.204	115.66
42.857	14.286	119.13
42.857	18.367	122.6
42.857	22.449	126.07
42.857	26.531	129.54
42.857	30.612	133.01
42.857	34.694	136.47
42.857	38.776	139.94
42.857	42.857	143.41
42.857	46.939	146.88
42.857	51.02	150.35
42.857	55.102	153.82
42.857	59.184	157.29
42.857	63.265	160.76
42.857	67.347	164.23
42.857	71.429	167.7
42.857	75.51	171.16
42.857	79.592	174.63
42.857	83.673	178.1
42.857	87.755	181.57
42.857	91.837	185.04
42.857	95.918	188.51
42.857	100	191.98
46.939	-100	32.185
46.939	-95.918	35.654
46.939	-91.837	39.123
46.939	-87.755	42.592
46.939	-83.673	46.061
46.939	-79.592	49.53
46.939	-75.51	52.999
46.939	-71.429	56.468
46.939	-67.347	59.937
46.939	-63.265	63.406
46.939	-59.184	66.875
46.939	-55.102	70.344
46.939	-51.02	73.813
46.939	-46.939	77.282
46.939	-42.857	80.751
46.939	-38.776	84.22
46.939	-34.694	87.689
46.939	-30.612	91.159
46.939	-26.531	94.628
46.939	-22.449	98.097
46.939	-18.367	101.57
46.939	-14.286	105.03
46.939	-10.204	108.5
46.939	-6.1224	111.97
46.939	-2.0408	115.44
46.939	2.0408	118.91
46.939	6.1224	122.38
46.939	10.204	125.85
46.939	14.286	129.32
46.939	18.367	132.79
46.939	22.449	136.26
46.939	26.531	139.73
46.939	30.612	143.19
46.939	34.694	146.66
46.939	38.776	150.13
46.939	42.857	153.6
46.939	46.939	157.07
46.939	51.02	160.54
46.939	55.102	164.01
46.939	59.184	167.48
46.939	63.265	170.95
46.939	67.347	174.42
46.939	71.429	177.89
46.939	75.51	181.35
46.939	79.592	184.82
46.939	83.673	188.29
46.939	87.755	191.76
46.939	91.837	195.23
46.939	95.918	198.7
46.939	100	202.17
51.02	-100	42.374
51.02	-95.918	45.843
51.02	-91.837	49.312
51.02	-87.755	52.781
51.02	-83.673	56.25
51.02	-79.592	59.719
51.02	-75.51	63.188
51.02	-71.429	66.657
51.02	-67.347	70.126
51.02	-63.265	73.595
51.02	-59.184	77.064
51.02	-55.102	80.533
51.02	-51.02	84.003
51.02	-46.939	87.472
51.02	-42.857	90.941
51.02	-38.776	94.41
51.02	-34.694	97.879
51.02	-30.612	101.35
51.02	-26.531	104.82
51.02	-22.449	108.29
51.02	-18.367	111.76
51.02	-14.286	115.22
51.02	-10.204	118.69
51.02	-6.1224	122.16
51.02	-2.0408	125.63
51.02	2.0408	129.1
51.02	6.1224	132.57
51.02	10.204	136.04
51.02	14.286	139.51
51.02	18.367	142.98
51.02	22.449	146.45
51.02	26.531	149.91
51.02	30.612	153.38
51.02	34.694	156.85
51.02	38.776	160.32
51.02	42.857	163.79
51.02	46.939	167.26
51.02	51.02	170.73
51.02	55.102	174.2
51.02	59.184	177.67
51.02	63.265	181.14
51.02	67.347	184.61
51.02	71.429	188.07
51.02	75.51	191.54
51.02	79.592	195.01
51.02	83.673	198.48
51.02	87.755	201.95
51.02	91.837	205.42
51.02	95.918	208.89
51.02	100	212.36
55.102	-100	52.563
55.102	-95.918	56.032
55.102	-91.837	59.501
55.102	-87.755	62.97
55.102	-83.673	66.439
55.102	-79.592	69.908
55.102	-75.51	73.377
55.102	-71.429	76.846
55.102	-67.347	80.316
55.102	-63.265	83.785
55.102	-59.184	87.254
55.102	-55.102	90.723
55.102	-51.02	94.192
55.102	-46.939	97.661
55.102	-42.857	101.13
55.102	-38.776	104.6
55.102	-34.694	108.07
55.102	-30.612	111.54
55.102	-26.531	115.01
55.102	-22.449	118.48
55.102	-18.367	121.94
55.102	-14.286	125.41
55.102	-10.204	128.88
55.102	-6.1224	132.35
55.102	-2.0408	135.82
55.102	2.0408	139.29
55.102	6.1224	142.76
55.102	10.204	146.23
55.102	14.286	149.7
55.102	18.367	153.17
55.102	22.449	156.63
55.102	26.531	160.1
55.102	30.612	163.57
55.102	34.694	167.04
55.102	38.776	170.51
55.102	42.857	173.98
55.102	46.939	177.45
55.102	51.02	180.92
55.102	55.102	184.39
55.102	59.184	187.86
55.102	63.265	191.33
55.102	67.347	194.79
55.102	71.429	198.26
55.102	75.51	201.73
55.102	79.592	205.2
55.102	83.673	208.67
55.102	87.755	212.14
55.102	91.837	215.61
55.102	95.918	219.08
55.102	100	222.55
59.184	-100	62.752
59.184	-95.918	66.221
59.184	-91.837	69.69
59.184	-87.755	73.159
59.184	-83.673	76.629
59.184	-79.592	80.098
59.184	-75.51	83.567
59.184	-71.429	87.036
59.184	-67.347	90.505
59.184	-63.265	93.974
59.184	-59.184	97.443
59.184	-55.102	100.91
59.184	-51.02	104.38
59.184	-46.939	107.85
59.184	-42.857	111.32
59.184	-38.776	114.79
59.184	-34.694	118.26
59.184	-30.612	121.73
59.184	-26.531	125.2
59.184	-22.449	128.66
59.184	-18.367	132.13
59.184	-14.286	135.6
59.184	-10.204	139.07
59.184	-6.1224	142.54
59.184	-2.0408	146.01
59.184	2.0408	149.48
59.184	6.1224	152.95
59.184	10.204	156.42
59.184	14.286	159.89
59.184	18.367	163.36
59.184	22.449	166.82
59.184	26.531	170.29
59.184	30.612	173.76
59.184	34.694	177.23
59.184	38.776	180.7
59.184	42.857	184.17
59.184	46.939	187.64
59.184	51.02	191.11
59.184	55.102	194.58
59.184	59.184	198.05
59.184	63.265	201.51
59.184	67.347	204.98
59.184	71.429	208.45
59.184	75.51	211.92
59.184	79.592	215.39
59.184	83.673	218.86
59.184	87.755	222.33
59.184	91.837	225.8
59.184	95.918	229.27
59.184	100	232.74
63.265	-100	72.942
63.265	-95.918	76.411
63.265	-91.837	79.88
63.265	-87.755	83.349
63.265	-83.673	86.818
63.265	-79.592	90.287
63.265	-75.51	93.756
63.265	-71.429	97.225
63.265	-67.347	100.69
63.265	-63.265	104.16
63.265	-59.184	107.63
63.265	-55.102	111.1
63.265	-51.02	114.57
63.265	-46.939	118.04
63.265	-42.857	121.51
63.265	-38.776	124.98
63.265	-34.694	128.45
63.265	-30.612	131.92
63.265	-26.531	135.38
63.265	-22.449	138.85
63.265	-18.367	142.32
63.265	-14.286	145.79
63.265	-10.204	149.26
63.265	-6.1224	152.73
63.265	-2.0408	156.2
